User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_3740,Nissan Leaf,75.0,Station_487,New York,01/18/2024 09:38,01/20/2024 07:07,65.10291874,1.020825259,47.43975215,13.01799905780618,Afternoon,Saturday,36.44695712506304,59.863366624740614,76.35502951627234,4.424942711051363,7.0,Level 1,Commuter
User_3741,Chevy Bolt,75.0,Station_6,Los Angeles,01/14/2024 13:31,01/04/2024 16:28,71.61568949,3.515012006,31.27184453,34.466881578225006,Morning,Friday,38.35392353589642,66.97708696772416,167.22952042949098,24.390668232686686,4.0,Level 2,Casual Driver
User_3742,Tesla Model 3,62.0,Station_141,Chicago,01/25/2024 06:52,01/15/2024 17:42,10.20161301,3.993692464,36.80042526,32.091570641531305,Evening,Wednesday,24.953338296133563,99.65246175288341,261.4045892529126,-2.5610326721161227,9.0,Level 2,Casual Driver
User_3743,Chevy Bolt,75.0,Station_61,San Francisco,01/02/2024 07:25,01/12/2024 22:41,27.84315247,2.543139661,17.00464385,16.218069471940964,Night,Tuesday,27.225880630007357,73.72205434440032,95.00308114491492,-1.8429967137793408,0.0,Level 2,Casual Driver
User_3744,Nissan Leaf,85.0,Station_413,Los Angeles,01/20/2024 11:24,01/25/2024 14:54,67.69516175,0.857582465,32.97506874,35.34521558366489,Afternoon,Saturday,33.63530769013761,76.18570493878437,55.08328490638783,23.090615100427364,4.0,DC Fast Charger,Casual Driver
User_3745,BMW i3,75.0,Station_436,Houston,01/30/2024 18:26,01/23/2024 19:49,15.27366667,2.865108393,5.37038419,27.032410440954155,Night,Friday,78.30950301762589,97.25464094642267,379.92573190529157,36.43494734350904,5.0,DC Fast Charger,Long-Distance Traveler
User_3746,Chevy Bolt,62.0,Station_355,San Francisco,01/16/2024 15:07,01/21/2024 09:43,29.84062267,3.473863576,14.0390994,26.117773575932393,Afternoon,Tuesday,67.68734510994989,77.62432113219577,64.35283025927579,31.733898322396875,2.0,Level 2,Commuter
User_3747,Hyundai Kona,63.99054363,Station_77,Los Angeles,01/04/2024 12:12,01/05/2024 23:24,30.98756655,1.932805944,,26.712137685342867,Evening,Saturday,82.49311818380413,86.90053709527986,289.3985159669355,19.56757866266197,5.0,DC Fast Charger,Commuter
User_3748,Chevy Bolt,85.0,Station_478,New York,01/08/2024 09:25,01/13/2024 13:22,6.535781252,1.705544571,13.4223909,5.852858936447204,Afternoon,Tuesday,23.580701886963077,86.23393846483631,50.461594884671484,37.4386476227505,4.0,DC Fast Charger,Commuter
User_3749,BMW i3,100.0,Station_441,Chicago,01/05/2024 23:38,01/25/2024 15:47,71.12558827,0.823473852,14.16712914,33.28598248463963,Morning,Saturday,34.43250295458866,95.1213356747453,232.24010967862824,29.041109496011572,1.0,Level 2,Casual Driver
User_3750,Hyundai Kona,50.0,Station_127,Houston,01/18/2024 15:02,01/26/2024 02:25,35.55367093,3.536754115,45.8556972,40.35328801262656,Night,Tuesday,48.403489338895874,79.01176024828138,60.8002281902525,26.023832533665043,0.0,Level 1,Commuter
User_3751,Nissan Leaf,85.0,Station_69,Los Angeles,01/12/2024 10:50,01/19/2024 16:47,16.67359946,1.809282616,32.99482959,30.524676294645083,Evening,Thursday,29.78539892643668,71.20260707414172,342.5311212209246,17.503995193960947,8.0,DC Fast Charger,Long-Distance Traveler
User_3752,Chevy Bolt,62.0,Station_423,San Francisco,01/14/2024 22:54,01/10/2024 13:43,10.91135579,1.984544632,20.99245326,16.72148156293806,Evening,Monday,28.753422589071462,90.8793517363759,397.2177463689072,38.47040681814388,5.0,Level 1,Commuter
User_3753,Nissan Leaf,75.0,Station_487,New York,01/25/2024 15:11,01/30/2024 14:45,65.10291874,1.020825259,47.43975215,39.48060511046354,Afternoon,Saturday,44.36894034554002,74.36311740546675,371.2169658973183,37.717575986707786,0.0,Level 1,Commuter
User_3754,Tesla Model 3,62.0,Station_71,New York,01/26/2024 07:13,01/02/2024 17:24,70.38483283,1.046620657,20.61960339,23.169071379736305,Evening,Monday,82.10426395997995,85.12703863457232,361.1495703178057,-4.770033017695066,8.0,DC Fast Charger,Long-Distance Traveler
User_3755,BMW i3,85.0,Station_144,New York,01/09/2024 16:26,01/03/2024 15:54,56.82135247,0.865213147,21.26970474,6.704761374054735,Afternoon,Tuesday,36.43428556588423,60.24364879003412,121.67742624559213,11.56001365190895,8.0,Level 2,Long-Distance Traveler
User_3756,Nissan Leaf,85.0,Station_413,Los Angeles,01/05/2024 19:28,01/15/2024 23:58,67.69516175,0.857582465,32.97506874,26.74179339945464,Afternoon,Saturday,69.45643051627859,75.75700129400192,324.50269982215383,-0.9166749080647421,5.0,DC Fast Charger,Casual Driver
User_3757,Tesla Model 3,76.87610038,Station_69,New York,01/16/2024 14:46,01/14/2024 08:08,50.26893407,1.67835842,36.30337235,15.293119572008075,Evening,Saturday,68.71159888124777,96.60631908116387,118.83760233696273,37.429750292765014,1.0,DC Fast Charger,Casual Driver
User_3758,BMW i3,50.0,Station_199,Los Angeles,01/22/2024 11:46,01/19/2024 22:05,6.479430985,2.133503628,,22.59459920388629,Morning,Sunday,48.10491876940254,98.46344498091116,264.97906634110757,24.677230204145708,5.0,Level 1,Long-Distance Traveler
User_3759,Tesla Model 3,107.4319545,Station_329,Los Angeles,01/24/2024 11:32,01/29/2024 11:07,5.746444809,0.58102956,7.007637737,31.998709814303297,Evening,Friday,71.17394926315154,95.29779632527601,60.70627503846383,7.551191460643313,2.0,Level 2,Commuter
User_3760,Hyundai Kona,65.04709891,Station_49,Los Angeles,01/19/2024 08:36,01/04/2024 12:20,54.52901287,0.643104841,41.49423802,11.327333310020872,Morning,Monday,47.935932779574514,78.6636194803734,320.3368358619796,32.52319344664128,6.0,Level 1,Long-Distance Traveler
User_3761,Chevy Bolt,82.66681121,Station_325,Houston,01/29/2024 01:25,01/20/2024 23:47,18.79049305,1.639131351,38.26182989,35.830826794778595,Evening,Monday,5.244728511527611,51.10740215426351,60.44849510020681,37.84549207930093,7.0,Level 2,Long-Distance Traveler
User_3762,Chevy Bolt,75.0,Station_219,Los Angeles,01/04/2024 02:32,01/14/2024 16:17,60.68153839,2.215148821,15.63149219,10.677211142767806,Afternoon,Wednesday,74.5913405303113,76.80262114035119,74.51555348019286,22.35894565482308,7.0,Level 2,Commuter
User_3763,Hyundai Kona,100.0,Station_292,Los Angeles,01/04/2024 03:39,01/13/2024 19:19,29.18339676,3.099211114,5.36514509,16.053964403622288,Evening,Saturday,76.27618429000051,58.16581051618274,291.8429954789972,32.57205506324067,8.0,DC Fast Charger,Commuter
User_3764,Nissan Leaf,85.0,Station_412,Chicago,01/19/2024 07:46,01/30/2024 17:36,41.9932622,1.19769187,6.48334058,26.83429428590198,Afternoon,Saturday,48.119822641809314,98.87990789335737,124.23679704487324,14.056483921006738,6.0,Level 1,Long-Distance Traveler
User_3765,Tesla Model 3,50.0,Station_132,San Francisco,01/30/2024 23:55,01/02/2024 10:33,9.086246708,2.010057473,14.08872604,46.60462955555661,Morning,Wednesday,75.68734850960178,57.21088595190118,150.27500691785605,-6.558203022857963,9.0,Level 2,Long-Distance Traveler
User_3766,Tesla Model 3,50.0,Station_479,Chicago,01/28/2024 17:47,01/22/2024 16:56,33.69416178,3.982832649,22.70713298,15.33855334594113,Afternoon,Wednesday,25.963279511068905,79.2565780530431,70.5954439784986,36.773224432821166,3.0,DC Fast Charger,Long-Distance Traveler
User_3767,Hyundai Kona,50.0,Station_143,New York,01/11/2024 15:26,01/29/2024 01:33,68.26902092,1.533486897,15.06055653,28.531570212304704,Afternoon,Monday,44.13769057781603,57.96301538928753,283.8512856276891,34.2716700052927,3.0,Level 1,Casual Driver
User_3768,Hyundai Kona,100.0,Station_88,Houston,01/01/2024 06:38,01/21/2024 09:13,27.70606779,2.85834951,45.32674459,17.66835779614975,Afternoon,Tuesday,87.1204926593507,70.69402151054389,195.33259646542902,18.702790490146736,1.0,Level 1,Commuter
User_3769,Tesla Model 3,85.0,Station_442,San Francisco,01/21/2024 18:37,01/10/2024 23:21,,3.735995769,22.12840796,34.57192426437,Evening,Wednesday,46.96565651278204,76.20042790064579,219.1615765229222,34.981332371131614,0.0,Level 1,Commuter
User_3770,BMW i3,62.0,Station_357,New York,01/10/2024 03:26,01/05/2024 02:26,34.7267129,2.959780259,24.02157395,5.360144195477924,Morning,Wednesday,83.36966309729645,88.94908052155418,54.02812278268093,2.3060915424182955,4.0,Level 2,Commuter
User_3771,Tesla Model 3,85.0,Station_17,San Francisco,01/08/2024 22:46,01/21/2024 00:46,94.36532941,2.243421807,31.654116,27.49078573071405,Night,Saturday,89.91998994006828,69.9060253946499,343.4425172467905,12.268579035945958,7.0,Level 2,Long-Distance Traveler
User_3772,BMW i3,75.0,Station_121,Houston,01/17/2024 15:30,01/11/2024 11:51,51.62169093,1.303555581,43.16138737,41.837241812926685,Afternoon,Monday,10.753032665528329,54.535887885106796,250.7482044390222,27.569325745434426,1.0,Level 1,Casual Driver
User_3773,BMW i3,75.0,Station_129,Los Angeles,01/30/2024 13:16,01/30/2024 00:42,31.68448459,2.439677938,48.64872319,48.99133185197002,Afternoon,Friday,22.248492497518036,85.70900688892473,102.38355451080484,3.499367129614125,9.0,Level 2,Casual Driver
User_3774,Chevy Bolt,75.0,Station_48,Los Angeles,01/03/2024 08:07,01/03/2024 20:57,51.023353,3.034842754,45.80149944,47.3129572631985,Afternoon,Sunday,31.979245356389505,92.06369011553053,69.79375525829175,12.299945911413715,0.0,Level 1,Casual Driver
User_3775,BMW i3,62.0,Station_200,San Francisco,01/23/2024 13:35,01/11/2024 07:49,76.46827352,3.681183966,,14.887612758248904,Morning,Sunday,31.351198248249805,91.36726986706705,345.7453828544957,30.845339045953835,9.0,DC Fast Charger,Casual Driver
User_3776,Tesla Model 3,75.0,Station_78,Houston,01/11/2024 18:42,01/18/2024 06:47,37.11856726,0.563718561,8.690646596,44.01999073652287,Evening,Monday,54.594259718609095,89.82750427526113,229.29066117871005,14.66875812885619,5.0,Level 2,Casual Driver
User_3777,BMW i3,100.0,Station_130,San Francisco,01/13/2024 06:55,01/11/2024 23:15,53.83827206,0.948192985,25.60597779,10.481667976961745,Morning,Thursday,25.524301275923534,96.98035525346012,392.6275761744623,14.028384927481593,8.0,Level 2,Commuter
User_3778,Tesla Model 3,7.451954887,Station_479,Chicago,01/19/2024 02:48,01/14/2024 09:28,78.93551158,2.757861218,16.97605156,9.439366284211676,Afternoon,Tuesday,25.0964603556639,94.78363647434463,367.8657853449532,37.05888923034258,0.0,Level 1,Long-Distance Traveler
User_3779,Tesla Model 3,75.0,Station_337,Chicago,01/15/2024 21:18,01/14/2024 18:08,74.73938754,0.095314417,44.05048456,47.22147679335593,Morning,Sunday,16.85123872656268,92.67638581933303,284.64950150468906,8.067377848034695,0.0,Level 2,Casual Driver
User_3780,BMW i3,75.0,Station_92,San Francisco,01/08/2024 23:22,01/15/2024 17:43,11.92593792,2.749029705,49.42273698,27.71480860176921,Afternoon,Wednesday,8.45606397183035,62.60863575630661,301.9937073876886,-5.825734636169951,3.0,Level 1,Casual Driver
User_3781,BMW i3,85.0,Station_442,San Francisco,01/01/2024 09:47,01/28/2024 00:35,9.151234191,2.578732446,34.04604093,14.655647744682893,Evening,Tuesday,30.097870783314384,51.87815912176918,329.87659652745464,5.307726332060561,3.0,DC Fast Charger,Long-Distance Traveler
User_3782,Nissan Leaf,62.0,Station_17,New York,01/08/2024 18:52,01/15/2024 06:58,6.91842374,5.505495842,49.06109056,35.00159087492584,Afternoon,Tuesday,84.67244851562529,76.0963589462866,215.8567427176499,39.37678185705418,2.0,DC Fast Charger,Casual Driver
User_3783,Hyundai Kona,100.0,Station_68,Los Angeles,01/13/2024 07:05,01/22/2024 11:04,24.26733545,1.640424038,30.48577367,6.13891488703752,Afternoon,Tuesday,88.15795635519682,90.40826428526574,279.4690543813624,-7.376434135309603,6.0,DC Fast Charger,Long-Distance Traveler
User_3784,Tesla Model 3,100.0,Station_93,Chicago,01/26/2024 19:37,01/28/2024 00:49,46.55965372,1.665756536,35.77600025,22.50517053290555,Evening,Sunday,14.040748585464838,68.4355066637113,260.6869709635548,1.4634404012576407,3.0,DC Fast Charger,Commuter
User_3785,Nissan Leaf,50.0,Station_308,Houston,01/18/2024 06:35,01/19/2024 08:33,58.74152298,2.91425797,19.94270235,17.500453855735003,Night,Wednesday,7.509135017240883,87.65343605121276,159.21409339166303,33.17368229643399,8.0,DC Fast Charger,Long-Distance Traveler
User_3786,Chevy Bolt,85.0,Station_262,San Francisco,01/05/2024 06:24,01/15/2024 06:14,8.936913796,3.623260788,35.31712404,17.001372366678225,Night,Wednesday,40.79695181398246,60.771846559121656,122.7820498979139,-5.633404700329061,3.0,Level 1,Commuter
User_3787,Hyundai Kona,50.0,Station_451,Los Angeles,01/26/2024 23:39,01/20/2024 20:00,60.260383,3.030396836,31.22297314,14.937740173032982,Evening,Saturday,53.510856940690644,72.5903174437818,257.17485599359134,14.981605896293551,8.0,Level 2,Commuter
User_3788,Nissan Leaf,75.0,Station_258,Houston,01/18/2024 03:27,01/28/2024 14:29,38.59813941,1.369419618,26.5629522,16.10506915348416,Evening,Saturday,37.43202401434919,55.531599095142866,367.9583561892118,31.883146513290555,8.0,Level 2,Long-Distance Traveler
User_3789,Chevy Bolt,75.0,Station_380,Los Angeles,01/28/2024 18:08,01/26/2024 02:04,18.5290607,2.336419695,6.346335075,44.3328165844469,Evening,Thursday,46.62580559943033,89.9611616082005,194.87917841051967,-8.604495038114898,6.0,Level 1,Long-Distance Traveler
User_3790,BMW i3,100.0,Station_177,San Francisco,01/10/2024 03:12,01/08/2024 23:09,37.92811166,1.713241512,,40.69999905995387,Night,Monday,82.38459665788538,89.90651286723013,62.5616900118591,37.396338400377566,6.0,Level 2,Long-Distance Traveler
User_3791,Nissan Leaf,50.0,Station_13,Los Angeles,01/09/2024 16:06,01/13/2024 05:26,15.69171929,2.131400837,14.1888915,15.819032324761107,Night,Saturday,72.25937094708777,99.11927460223549,52.05375059693927,2.6820619311695744,6.0,DC Fast Charger,Long-Distance Traveler
User_3792,Chevy Bolt,75.0,Station_366,New York,01/15/2024 06:25,01/27/2024 14:42,51.21630472,1.845050656,18.27526175,26.74308870710183,Evening,Thursday,21.316874360323563,96.54564563935409,391.20930776586084,35.73687984402126,7.0,Level 2,Long-Distance Traveler
User_3793,Tesla Model 3,50.0,Station_11,Houston,01/16/2024 05:32,01/24/2024 17:26,69.42235104,1.937366869,9.889820742,43.50269452996168,Evening,Monday,32.694111909095,83.84320004685267,262.71471627629546,14.271703042092202,7.0,DC Fast Charger,Casual Driver
User_3794,Tesla Model 3,75.0,Station_309,Houston,01/06/2024 07:45,01/18/2024 15:11,15.5583755,0.755443089,44.45073085,34.53054779218048,Morning,Monday,10.39870850430541,59.64197275215802,272.96842657344814,15.316902017197457,2.0,Level 2,Casual Driver
User_3795,BMW i3,85.0,Station_26,San Francisco,01/21/2024 14:53,01/02/2024 11:55,8.527929006,2.929231262,9.812104577,44.73218082241417,Evening,Saturday,25.97079109231081,86.4913010046827,365.21951343260383,12.065373354784136,3.0,Level 1,Commuter
User_3796,Hyundai Kona,85.0,Station_447,New York,01/01/2024 19:38,01/23/2024 11:50,72.83010774,1.607848526,45.3791692,17.02350392970984,Morning,Wednesday,16.644497275977763,74.66537352877711,379.68389335835457,25.68533274145903,9.0,Level 2,Casual Driver
User_3797,BMW i3,85.0,Station_478,San Francisco,01/02/2024 11:35,01/05/2024 13:16,17.19903903,1.663180131,,47.87923229732369,Night,Saturday,12.419759861923557,68.8790116309675,172.23311559120583,9.703646363018223,4.0,Level 2,Commuter
User_3798,Chevy Bolt,62.0,Station_251,Chicago,01/12/2024 16:02,01/16/2024 12:59,8.353019856,3.430484458,34.71968172,35.07093311221756,Morning,Tuesday,50.66929624139944,75.54844585073542,217.20488964901773,1.1137425313000922,4.0,DC Fast Charger,Commuter
User_3799,BMW i3,85.0,Station_391,San Francisco,01/26/2024 08:01,01/13/2024 20:49,18.43394631,1.615459296,22.32469711,47.42182797608069,Afternoon,Saturday,81.73355349440769,76.89140996503251,117.85349193713489,22.662865205591707,3.0,Level 2,Commuter
User_3800,Tesla Model 3,62.0,Station_492,Houston,01/02/2024 08:16,01/27/2024 10:48,,2.168491761,41.5266716,21.117533567226992,Evening,Friday,31.69413047046603,90.25249238038197,233.41250656228812,3.5102931742117125,9.0,DC Fast Charger,Long-Distance Traveler
User_3801,Nissan Leaf,85.0,Station_412,Chicago,01/08/2024 13:51,01/26/2024 13:50,41.9932622,1.19769187,6.48334058,29.63933859329217,Afternoon,Saturday,71.98169391167731,50.78429149275803,389.24019799382984,27.78918822945134,7.0,Level 1,Long-Distance Traveler
User_3802,BMW i3,100.0,Station_57,Houston,01/08/2024 01:18,01/21/2024 20:16,77.63851677,3.577530943,8.125454971,24.427476547420177,Morning,Saturday,18.677525803261894,75.26212773422603,236.62900059411922,-8.970236458081079,3.0,Level 2,Commuter
User_3803,Hyundai Kona,85.0,Station_342,San Francisco,01/29/2024 00:35,01/15/2024 20:37,46.92333915,2.219335716,38.70199053,45.68442227175677,Night,Wednesday,39.726808225957704,94.56601311113039,325.43347170189435,4.882893617662473,3.0,Level 2,Casual Driver
User_3804,Chevy Bolt,46.1728725,Station_39,San Francisco,01/04/2024 09:47,01/21/2024 05:21,60.25144069,2.736072147,42.3379255,37.637774448740785,Evening,Wednesday,25.878657890679282,78.13248131124868,198.09327740258382,32.81859200449076,7.0,Level 2,Long-Distance Traveler
User_3805,BMW i3,62.0,Station_357,San Francisco,01/29/2024 08:50,01/24/2024 11:21,23.14704768,3.284092187,25.39949364,49.59385526078892,Morning,Tuesday,39.07812381341842,54.38497465381962,262.1757315493363,11.46864725711487,3.0,Level 2,Commuter
User_3806,Nissan Leaf,69.44504561,Station_4,Houston,01/05/2024 10:42,01/18/2024 18:14,72.71574853,0.682132432,32.25343212,28.72432007404794,Afternoon,Monday,83.07654691263038,51.34809799522378,160.24722268098202,-2.9145378297940976,5.0,DC Fast Charger,Commuter
User_3807,Chevy Bolt,85.0,Station_427,San Francisco,01/19/2024 08:08,01/10/2024 01:58,,3.884329873,38.87012919,37.170715648761764,Afternoon,Monday,64.55956464185365,54.62537462410167,190.38234762002142,25.70545721559546,7.0,DC Fast Charger,Commuter
User_3808,BMW i3,7.714516854,Station_58,Houston,01/19/2024 23:28,01/28/2024 17:00,36.22941276,1.885689028,11.09306321,44.71777034559131,Evening,Monday,51.110983923951146,97.82772118123009,217.34655013776697,6.548983376000585,8.0,Level 2,Casual Driver
User_3809,Nissan Leaf,3.976596499,Station_132,Los Angeles,01/28/2024 09:10,01/17/2024 12:03,42.86561113,2.193514726,33.88461997,42.83823736035416,Night,Tuesday,33.02827239088988,88.87466364899325,115.26955630545122,4.801009974459978,9.0,DC Fast Charger,Commuter
User_3810,Chevy Bolt,75.0,Station_457,New York,01/08/2024 23:49,01/19/2024 19:38,6.521023617,0.950053845,34.45341482,32.61696958995296,Afternoon,Wednesday,76.91401801755859,95.87415075669605,363.0092542266391,28.200709994854357,3.0,Level 1,Commuter
User_3811,Hyundai Kona,75.0,Station_412,Houston,01/24/2024 16:20,01/26/2024 18:17,23.8368801,2.853649233,12.32951236,45.99485811199818,Night,Sunday,50.85818581692647,92.37307481563701,80.3575605030476,25.31121156936735,1.0,Level 1,Commuter
User_3812,Hyundai Kona,75.0,Station_27,San Francisco,01/03/2024 11:49,01/16/2024 07:56,44.8755734,1.679198428,9.76614988,15.092884910332538,Morning,Friday,42.07138262549429,55.91406789123539,143.6247752083391,8.869771020562965,2.0,Level 1,Commuter
User_3813,Nissan Leaf,75.0,Station_154,New York,01/02/2024 05:33,01/17/2024 21:04,57.89799819,0.6055648,15.38088133,9.108824073411343,Night,Tuesday,69.81032281869535,58.51446622490667,150.87767865586227,37.23280663249862,4.0,Level 1,Long-Distance Traveler
User_3814,Nissan Leaf,85.0,Station_431,Chicago,01/18/2024 09:02,01/14/2024 12:30,61.03806279,1.993768396,41.54944192,45.340106484189356,Afternoon,Tuesday,24.453061333490407,60.4611193657352,297.72975462265,18.753872370092143,5.0,DC Fast Charger,Casual Driver
User_3815,Tesla Model 3,100.0,Station_88,San Francisco,01/12/2024 08:51,01/09/2024 05:49,77.69879025,1.224897157,26.42378194,10.568026680820633,Evening,Friday,67.04519663647787,73.73816180755809,125.71049858942834,5.9581685699987315,0.0,Level 2,Long-Distance Traveler
User_3816,Hyundai Kona,100.0,Station_296,Houston,01/19/2024 06:24,01/11/2024 16:15,47.67827375,1.424909572,37.74994618,20.269303188487065,Night,Monday,38.63308661468168,69.1191844408917,236.2953642263505,-1.421724011856032,9.0,Level 1,Long-Distance Traveler
User_3817,Tesla Model 3,62.0,Station_152,Houston,01/07/2024 20:56,01/04/2024 01:49,47.31460938,0.968976969,10.16337295,7.473980406295292,Afternoon,Sunday,48.97597233310717,84.17094953676013,133.7034595417278,21.66861927293227,8.0,Level 1,Casual Driver
User_3818,Nissan Leaf,52.33224826,Station_212,San Francisco,01/01/2024 11:53,01/24/2024 20:35,67.41433642,3.043865243,48.63021491,45.50716245407372,Night,Friday,72.67140013798927,62.2845960641242,223.75618880453717,12.392014446806296,5.0,Level 1,Commuter
User_3819,Chevy Bolt,75.0,Station_255,Chicago,01/18/2024 18:31,01/21/2024 12:24,27.17017081,3.320939061,23.82464409,16.829805466475808,Afternoon,Friday,75.30338468703991,57.91528711859931,156.565513905994,28.83462414814631,7.0,DC Fast Charger,Commuter
User_3820,Hyundai Kona,62.0,Station_405,Houston,01/24/2024 18:07,01/22/2024 11:17,10.33664419,3.714289102,,36.92035390159103,Evening,Saturday,15.354794487646584,54.22694968727718,230.64808868501606,31.86372726869743,6.0,DC Fast Charger,Long-Distance Traveler
User_3821,Tesla Model 3,75.0,Station_442,Houston,01/13/2024 04:10,01/09/2024 00:17,36.5318794,2.651650861,5.092837674,5.865415383584031,Evening,Sunday,18.728429581289635,56.24267492608501,115.59680096729983,10.533847135240023,6.0,DC Fast Charger,Long-Distance Traveler
User_3822,BMW i3,62.0,Station_242,San Francisco,01/30/2024 12:39,01/29/2024 04:53,36.32292544,2.005413958,19.41352971,19.381822407712754,Afternoon,Saturday,38.901349875378145,56.80368035705439,321.1525747995109,10.536482214668396,3.0,Level 2,Long-Distance Traveler
User_3823,Chevy Bolt,85.0,Station_155,Houston,01/26/2024 17:21,01/05/2024 03:29,75.18617181,3.623184646,53.1747828,33.91656066534555,Evening,Tuesday,79.81237060821513,63.548494918406774,201.55681802932008,-6.4771747204132275,2.0,Level 1,Casual Driver
User_3824,Chevy Bolt,100.0,Station_162,San Francisco,01/21/2024 09:04,01/17/2024 10:56,38.66237699,2.365057877,26.72119537,12.9645104670135,Evening,Saturday,37.8927533397617,50.492605398932746,298.6509415340749,-2.0693724721247166,3.0,Level 2,Commuter
User_3825,Nissan Leaf,157.5757789,Station_371,Los Angeles,01/02/2024 22:56,01/01/2024 07:03,34.14920012,3.975565377,48.76630369,24.155121695956677,Evening,Saturday,66.56765007102084,66.25808859414751,345.47332944826326,-3.0921234585274258,9.0,DC Fast Charger,Commuter
User_3826,Tesla Model 3,85.0,Station_213,Chicago,01/19/2024 02:48,01/08/2024 18:55,21.84790823,3.275716023,,10.950081906723739,Night,Saturday,79.0992541258728,76.94452896259625,381.73907259296345,27.779769997634745,3.0,Level 2,Casual Driver
User_3827,Hyundai Kona,50.0,Station_496,Los Angeles,01/10/2024 07:04,01/04/2024 19:56,5.356309335,3.001369048,18.31744606,17.321323286063066,Evening,Friday,29.15438652504266,57.968939085455936,335.1704915154565,20.62349574293744,8.0,Level 1,Commuter
User_3828,Hyundai Kona,62.0,Station_124,Chicago,01/13/2024 13:22,01/10/2024 08:59,21.09784722,3.468062458,37.26275519,19.532252625242087,Night,Friday,77.65142937635294,94.58244224109816,335.93053847216356,2.847901003932577,0.0,Level 2,Long-Distance Traveler
User_3829,BMW i3,85.0,Station_478,San Francisco,01/20/2024 16:38,01/18/2024 17:18,17.19903903,1.663180131,,6.744462039133587,Night,Saturday,24.36700929267215,97.3843674812965,386.0547659329418,27.866521440937206,1.0,Level 2,Commuter
User_3830,Nissan Leaf,50.0,Station_97,Los Angeles,01/07/2024 16:18,01/14/2024 08:01,,3.520690376,9.569245073,15.36703847762785,Night,Saturday,53.3831182457197,75.24891069936866,376.3857228092956,30.99311010635663,5.0,Level 1,Commuter
User_3831,Tesla Model 3,50.0,Station_314,San Francisco,01/08/2024 15:20,01/28/2024 20:29,35.90724265,2.725560846,25.60162087,36.89846270515784,Night,Friday,21.66956400951625,72.72639033480512,207.00586541722484,14.036077623810499,9.0,Level 1,Casual Driver
User_3832,Chevy Bolt,100.0,Station_37,Los Angeles,01/15/2024 02:11,01/25/2024 18:15,57.67538256,2.879571205,46.31316025,43.35488557257232,Afternoon,Friday,58.917344957434324,70.5509660233499,147.34248051283234,1.428305476152122,5.0,Level 2,Long-Distance Traveler
User_3833,Nissan Leaf,50.0,Station_336,Houston,01/16/2024 07:19,01/07/2024 04:57,64.37713244,2.314860017,15.2565692,19.685334998578554,Afternoon,Monday,27.102805690145384,86.06318905019778,259.7054865540693,23.87263041404546,1.0,Level 2,Long-Distance Traveler
User_3834,Nissan Leaf,62.0,Station_130,San Francisco,01/03/2024 07:48,01/03/2024 04:48,57.81943059,2.170471714,,5.8236300019572536,Evening,Tuesday,31.52147268633788,84.39649548454145,390.8231510599595,22.358118989323252,0.0,Level 2,Commuter
User_3835,Tesla Model 3,85.0,Station_227,Houston,01/10/2024 18:42,01/24/2024 04:07,46.61987333,1.56278776,7.388686338,46.49498206756901,Morning,Friday,66.95349760879438,54.74860299614519,264.4818948796785,-7.92181796147143,1.0,DC Fast Charger,Long-Distance Traveler
User_3836,Tesla Model 3,50.0,Station_265,New York,01/27/2024 10:03,01/18/2024 04:04,,0.94214313,15.41528226,47.74842783303658,Night,Tuesday,66.8719724335416,72.46904747437861,394.06328504108285,-6.388665792300287,8.0,Level 2,Long-Distance Traveler
User_3837,BMW i3,62.0,Station_254,Houston,01/08/2024 05:15,01/07/2024 00:28,79.75044564,3.43346384,,41.972145514166115,Evening,Saturday,86.41935525389313,52.85721813858082,75.468562337355,16.28666827691763,5.0,DC Fast Charger,Commuter
User_3838,Tesla Model 3,100.0,Station_169,San Francisco,01/07/2024 05:55,01/30/2024 11:02,49.2788374,3.865136107,49.41151926,10.59703528854746,Morning,Tuesday,46.279827771285824,86.84672904955409,339.91076382215635,-2.856024352328137,9.0,Level 1,Long-Distance Traveler
User_3839,Nissan Leaf,62.0,Station_17,New York,01/03/2024 18:13,01/16/2024 19:38,38.50773759,0.976477541,15.80992156,47.16082255024683,Morning,Wednesday,5.001770740947099,70.27998708448456,304.94995011529954,28.056487051882904,4.0,DC Fast Charger,Commuter
User_3840,Hyundai Kona,100.0,Station_185,San Francisco,01/23/2024 03:10,01/03/2024 02:07,47.99575166,2.691270519,39.15483035,18.270491033302477,Evening,Friday,13.087914463824703,77.79574698764705,285.1622624465191,8.756063023269,6.0,Level 1,Long-Distance Traveler
User_3841,Tesla Model 3,104.9172008,Station_294,New York,01/30/2024 23:50,01/10/2024 02:00,74.02042766,2.686048358,31.70343602,28.416796085358026,Evening,Friday,11.423970908940166,64.59731781409442,292.6807611762978,3.4299347552764576,9.0,DC Fast Charger,Long-Distance Traveler
